system,language,granularity,ref_grade,ref_clusters,ref_entities,axis,technique,metric,value,projection,source,tier
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,disable_l2,fp_suppression_rate,1.0,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,disable_l2,leaked,0,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,disable_l2,suppressed,94,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,disable_l2,would_be_false,94,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,lose_l0,advisory,1,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,lose_l0,coverage_l0,0.0,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,lose_l0,erosion_visible,1,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,lose_l0,fp_suppression_rate,1.0,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,lose_l0,leaked,0,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,lose_l0,suppressed,173,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,lose_l0,would_be_false,173,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_10,advisory,1,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_10,coverage_l0,0.8919,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_10,erosion_visible,1,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_10,gating,0,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_10,intact_still_violation,1,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_10,leaked,0,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_10,suppressed,0,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_10,would_be_false,0,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_30,advisory,1,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_30,coverage_l0,0.7027,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_30,erosion_visible,1,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_30,fp_suppression_rate,1.0,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_30,gating,0,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_30,intact_still_violation,1,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_30,leaked,0,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_30,starved_honest,1,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_30,suppressed,3,induced,mutation/degradation.json,oss
nopcommerce,cs,target,GT-doc,17,37,RQ6-deg,starve_l0_30,would_be_false,3,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,disable_l2,advisory,0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,disable_l2,coverage_l0,1.0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,disable_l2,erosion_visible,1,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,disable_l2,leaked,0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,disable_l2,suppressed,0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,disable_l2,would_be_false,0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,lose_l0,advisory,1,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,lose_l0,coverage_l0,0.0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,lose_l0,erosion_visible,1,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,lose_l0,fp_suppression_rate,1.0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,lose_l0,leaked,0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,lose_l0,suppressed,78,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,lose_l0,would_be_false,78,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_10,advisory,1,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_10,coverage_l0,0.9167,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_10,erosion_visible,1,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_10,fp_suppression_rate,1.0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_10,gating,0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_10,intact_still_violation,1,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_10,leaked,0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_10,starved_honest,1,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_10,suppressed,5,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_10,would_be_false,5,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_30,advisory,1,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_30,coverage_l0,0.7083,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_30,erosion_visible,1,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_30,fp_suppression_rate,1.0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_30,gating,0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_30,intact_still_violation,1,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_30,leaked,0,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_30,starved_honest,1,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_30,suppressed,9,induced,mutation/degradation.json,oss
opencv,cpp,file,GT-doc,14,1087,RQ6-deg,starve_l0_30,would_be_false,9,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,disable_l2,advisory,0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,disable_l2,coverage_l0,1.0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,disable_l2,erosion_visible,1,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,disable_l2,fp_suppression_rate,1.0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,disable_l2,leaked,0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,disable_l2,suppressed,514,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,disable_l2,would_be_false,514,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,lose_l0,advisory,1,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,lose_l0,coverage_l0,0.0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,lose_l0,erosion_visible,1,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,lose_l0,fp_suppression_rate,1.0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,lose_l0,leaked,0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,lose_l0,suppressed,1892,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,lose_l0,would_be_false,1892,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_10,advisory,1,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_10,coverage_l0,0.8986,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_10,erosion_visible,1,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_10,fp_suppression_rate,1.0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_10,gating,0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_10,intact_still_violation,1,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_10,leaked,0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_10,starved_honest,1,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_10,suppressed,65,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_10,would_be_false,65,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_30,advisory,1,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_30,coverage_l0,0.7005,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_30,erosion_visible,1,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_30,fp_suppression_rate,1.0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_30,gating,0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_30,intact_still_violation,1,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_30,leaked,0,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_30,starved_honest,1,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_30,suppressed,240,induced,mutation/degradation.json,oss
orchardcore,cs,target,GT-doc,34,207,RQ6-deg,starve_l0_30,would_be_false,240,induced,mutation/degradation.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,advisory,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,commits_build_files,108,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,commits_total,673,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,coverage,1.0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,coverage_gap_edges,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,coverage_gap_targets,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,drift_total,2,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,label_architectural_R1,0,real-history,references/libxml2/history/v2.13.0__v2.14.0/worksheet-R1.csv,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,label_architectural_R2,0,real-history,references/libxml2/history/v2.13.0__v2.14.0/worksheet-R2.csv,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,label_architectural_agreed,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,label_extraction-noise_R1,0,real-history,references/libxml2/history/v2.13.0__v2.14.0/worksheet-R1.csv,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,label_extraction-noise_R2,0,real-history,references/libxml2/history/v2.13.0__v2.14.0/worksheet-R2.csv,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,label_extraction-noise_agreed,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,label_non-architectural_R1,2,real-history,references/libxml2/history/v2.13.0__v2.14.0/worksheet-R1.csv,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,label_non-architectural_R2,2,real-history,references/libxml2/history/v2.13.0__v2.14.0/worksheet-R2.csv,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,label_non-architectural_agreed,2,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,labels_agree,2,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,labels_compared,2,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,labels_conf_architectural_architectural,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,labels_conf_architectural_extraction-noise,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,labels_conf_architectural_non-architectural,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,labels_conf_extraction-noise_architectural,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,labels_conf_extraction-noise_extraction-noise,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,labels_conf_extraction-noise_non-architectural,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,labels_conf_non-architectural_architectural,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,labels_conf_non-architectural_extraction-noise,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,labels_conf_non-architectural_non-architectural,2,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,labels_pending,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,layering_violations,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,needs_curation_a,20,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,needs_curation_b,20,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,needs_curation_new_b,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,new_edges,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,new_targets,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,removed_edges,1,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,removed_targets,1,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,suspected_renames,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.13.0..v2.14.0,worksheet_rows,2,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,advisory,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,commits_build_files,51,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,commits_total,368,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,coverage,1.0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,coverage_gap_edges,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,coverage_gap_targets,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,drift_total,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,labels_pending,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,layering_violations,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,needs_curation_a,20,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,needs_curation_b,20,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,needs_curation_new_b,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,new_edges,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,new_targets,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,removed_edges,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,removed_targets,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,suspected_renames,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.14.0..v2.15.0,worksheet_rows,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,advisory,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,commits_build_files,10,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,commits_total,79,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,coverage,1.0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,coverage_gap_edges,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,coverage_gap_targets,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,drift_total,2,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,label_architectural_R1,0,real-history,references/libxml2/history/v2.15.0__v2.15.3/worksheet-R1.csv,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,label_architectural_R2,0,real-history,references/libxml2/history/v2.15.0__v2.15.3/worksheet-R2.csv,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,label_architectural_agreed,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,label_extraction-noise_R1,0,real-history,references/libxml2/history/v2.15.0__v2.15.3/worksheet-R1.csv,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,label_extraction-noise_R2,0,real-history,references/libxml2/history/v2.15.0__v2.15.3/worksheet-R2.csv,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,label_extraction-noise_agreed,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,label_non-architectural_R1,2,real-history,references/libxml2/history/v2.15.0__v2.15.3/worksheet-R1.csv,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,label_non-architectural_R2,2,real-history,references/libxml2/history/v2.15.0__v2.15.3/worksheet-R2.csv,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,label_non-architectural_agreed,2,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,labels_agree,2,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,labels_compared,2,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,labels_conf_architectural_architectural,0,real-history,history/history-summary.json,oss
libxml2,cpp,file,GT-pub,18,82,RQ6-hist,v2.15.0..v2.15.3,labels_conf_architectural_extraction-noise,0,real-history,history/history-summary.json,oss
